DEPARTURE,ARRIVAL,DATE,OFFSET,CARBON OUTPUT,FUEL,DISTANCE
TXL,LGA,2019-01-18,€44.000000,1885.170000 kg,163.630000 L,6421 km
LHR,AMS,2019-02-23,€5.000000,105.000000 kg,15.940000 L,417 km
AMS,BCN,2019-03-09,€9.000000,381.000000 kg,37.460000 L,1291 km
BCN,OVD,2019-03-16,€5.000000,202.000000 kg,22.270000 L,760 km
OVD,VGO,2019-03-18,€5.000000,64.010000 kg,14.100000 L,297 km
VGO,CPH,2019-03-29,€14.000000,587.690000 kg,54.110000 L,2189 km
CPH,FLR,2019-04-05,€9.000000,387.270000 kg,37.760000 L,1369 km
FLR,AVB,2019-04-06,€5.000000,71.730000 kg,14.810000 L,325 km
AVB,MXP,2019-04-10,€5.000000,83.010000 kg,15.530000 L,353 km
MXP,CIA,2019-04-13,€5.000000,162.540000 kg,20.410000 L,560 km
MEL,BOG,2019-05-25,€112.000000,4837.000000 kg,414.430000 L,11694 km
BOG,YTZ,2019-05-31,€27.000000,1164.920000 kg,102.500000 L,4414 km
MSN,DEN,2019-06-19,€11.000000,451.000000 kg,43.790000 L,1374 km
DEN,ZAD,2019-07-03,€67.000000,2881.590000 kg,248.030000 L,8998 km
ZAD,LHR,2019-07-12,€10.000000,415.820000 kg,40.080000 L,1485 km
LHR,TXL,2019-07-18,€7.000000,263.000000 kg,27.080000 L,995 km
TXL,GSE,2019-07-19,€5.000000,184.170000 kg,21.850000 L,636 km
PEG,PMO,2019-08-08,€5.000000,176.450000 kg,21.330000 L,609 km
PMO,LGA,2019-08-16,€51.000000,2179.780000 kg,188.610000 L,7219 km
LGA,NSY,2019-08-24,€52.000000,2242.540000 kg,193.920000 L,7378 km
NSY,YVR,2019-08-30,€72.000000,3119.920000 kg,268.210000 L,9602 km
YVR,AMS,2019-09-13,€52.000000,2237.000000 kg,193.410000 L,7754 km
BLQ,FRA,2019-10-19,€5.000000,204.000000 kg,23.290000 L,694 km
FRA,BLQ,2019-10-25,€5.000000,204.000000 kg,23.290000 L,694 km
BLQ,CZM,2019-10-26,€68.000000,2924.760000 kg,251.690000 L,9107 km
CZM,DCA,2019-10-31,€15.000000,614.130000 kg,56.310000 L,2300 km
DCA,LGA,2019-11-01,€5.000000,91.000000 kg,14.680000 L,393 km
LGA,DET,2019-11-02,€6.000000,242.760000 kg,26.110000 L,831 km
NAP,PEG,2019-11-23,€5.000000,75.870000 kg,15.100000 L,336 km
